name,slug,city_slug,category_slug,address,phone,website,rating,reviews,latitude,longitude,short_description,description,photo,google_maps_link,place_id
McCann's Traditional Fish and Chips Newry,mccanns-traditional-fish-and-chips-newry-newry,newry,restaurants,"2 Warrenpoint Rd, Newry BT34 2PF",+44 28 3025 6079,https://www.mccannsfishandchips.co.uk/,4.0,42,54.1667543,-6.3350233,Fish & chips shop,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerqysjQLttIryFstw6hB5N-Er8S7zLGuXBrN2Pu9b9ainYYTdO6JyP0w5nwvKUIuWCyqacyp__0OBERFzM3LV_YWumkCjSG8m9f42lK4ilNd04KarK_R1bW0cWQ1ghEu1pmJr6e=w800-h500-k-no,"https://www.google.com/maps/place/McCann%27s+Traditional+Fish+and+Chips+Newry/@54.1667543,-6.3350233,14z/data=!4m8!1m2!2m1!1sMcCann%27s+Traditional+Fish+and+Chips+Newry!3m4!1s0x4860db4513bcaea5:0x945bea5ab5f8e749!8m2!3d54.1667543!4d-6.3350233",ChIJpa68E0XbYEgRSef4tVrqW5Q
Boyds Stores Newry,boyds-stores-newry-newry,newry,things-to-do,"14 John Mitchel Pl, Newry BT34 2BP",+44 28 3026 2424,,4.5,212,54.1733679,-6.337444,"Variety Shop, Department store",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1Kwh4lrz0LM37NIvsMF-w_UrZU6DJKFjlqCg26eGbwrVe1wykuHIOcF3fWuPKlGSf8nB2EKcrtft4O27RnfGCZt4DTYu1-v1rAOeX-Pgu6MfEo3WbAyRoNjsBc4cc7ndJDk1Q=w800-h500-k-no,"https://www.google.com/maps/place/Boyds+Stores+Newry/@54.173367899999995,-6.337444,14z/data=!4m8!1m2!2m1!1sBoyds+Stores+Newry!3m4!1s0x4860db516fa82b07:0x9d2f237dd810d8bb!8m2!3d54.173367899999995!4d-6.337444",ChIJByuob1HbYEgRu9gQ2H0jL50
Caring Coins Community Cafe,caring-coins-community-cafe-newry,newry,cafes,"10a Upper Edward St, Newry BT35 6AX",,https://www.caringcoins.co.uk/the-community-cafe/,,0,54.1784329,-6.343284799999999,Coffee shop,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yUWVJy1kQYqSHTtZ1ALk8g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=16.848064&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Caring+Coins+Community+Cafe/@54.1784329,-6.343284799999999,14z/data=!4m8!1m2!2m1!1sCaring+Coins+Community+Cafe!3m4!1s0x4860db000345f235:0x69c777fb244a9153!8m2!3d54.1784329!4d-6.343284799999999",ChIJNfJFAwDbYEgRU5FKJPt3x2k
Canal Court Hotel,canal-court-hotel-newry,newry,hotels,"Merchants Quay, Newry BT35 8HF",+44 28 3025 1234,http://www.canalcourthotel.com/,4.4,2877,54.1761111,-6.3402778,"Hotel, Bed & breakfast","Traditional rooms and suites in a canalside property, offering a health club with a pool and a spa.",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0XNOYnU-oRY3Y34VDjHlyuRGqPcaOxa83J-sA6AK4b5IbP7X0QnT1O8i6VCfC7jslttOrDaJLalFkTagSm6NNzffd_epy0qiq01XWInc9u3qSOqRwwXxSXHwt6GHm8A_4MkPD=w800-h500-k-no,"https://www.google.com/maps/place/Canal+Court+Hotel/@54.1761111,-6.3402778,14z/data=!4m8!1m2!2m1!1sCanal+Court+Hotel!3m4!1s0x4860db54186aec13:0x969d0e90fde29eb7!8m2!3d54.1761111!4d-6.3402778",ChIJE-xqGFTbYEgRt57i_ZAOnZY
The Tax Cafe NI,the-tax-cafe-ni-newry,newry,things-to-do,"6 Margaret St, Newry BT34 1DF",+44 7966 584626,http://www.thetaxcafeni.com/,,0,54.176117,-6.3367337,"Accounting firm, Business development service, Business management consultant, Tax Advisor",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=laaawW6YcNmz4m1BYI22iA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=193.11601&pitch=0&thumbfov=100,"https://www.google.com/maps/place/The+Tax+Cafe+NI/@54.176117,-6.3367337,14z/data=!4m8!1m2!2m1!1sThe+Tax+Cafe+NI!3m4!1s0x4860dbe77991245f:0x9b95b9782c20782e!8m2!3d54.176117!4d-6.3367337",ChIJXySReefbYEgRLnggLHi5lZs
Newry Leisure Centre,newry-leisure-centre-newry,newry,leisure-centres,"60 Cecil St, Newry BT35 6AU",+44 330 137 4026,,4.3,610,54.1803476,-6.345321299999999,"Leisure centre, Gym",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqM0bGKvcQFx7CWfnM37lJrTwDpAUPom4mMzGAUiSOZt3bPlsHPufOsBw2cj4vESVWBQcAK6liAPsmffacamAPI-JtzAqMjdcszJ-CozksH5hiRgPwh9xMGqQJs7Ji1T4v353Gb=w800-h500-k-no,"https://www.google.com/maps/place/Newry+Leisure+Centre/@54.1803476,-6.345321299999999,14z/data=!4m8!1m2!2m1!1sNewry+Leisure+Centre!3m4!1s0x4860dcab00000001:0x276308e1bf6bfdd1!8m2!3d54.1803476!4d-6.345321299999999",ChIJAQAAAKvcYEgR0f1rv-EIYyc
House of Treasure,house-of-treasure-newry,newry,restaurants,"Unit 1, 17 Millvale Rd, Newry BT35 7NH",+44 28 3025 6300,https://www.houseoftreasurebessbrook.co.uk/,4.1,15,54.191359,-6.371707,Chinese Takeaway,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l9IsJA1aO7StXQxVzKyaRg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=41.08869&pitch=0&thumbfov=100,"https://www.google.com/maps/place/House+of+Treasure/@54.191359,-6.371707,14z/data=!4m8!1m2!2m1!1sHouse+of+Treasure!3m4!1s0x4860c30f077610cb:0x655d0c0c92ae4a1e!8m2!3d54.191359!4d-6.371707",ChIJyxB2Bw_DYEgRHkqukgwMXWU
YoYo Kebabs,yoyo-kebabs-newry,newry,restaurants,"2 The Mall, Newry BT34 1BX",+44 28 3005 2224,https://yoyokebab.co.uk/,3.8,79,54.17720079999999,-6.3376981,"Takeaway, Kebab Shop",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6rG14sa8oJTzR5sDMRBoABx5BF8df1FIWgkBJ2C3iQTr3zxh1n4b-_yrH2sGQHFYBZhx0yKazRPvCen01UuTS6CJ16X1-do0uKGrSCur-q-6VZyKkUkVNdN1hYJ8ByffaAXnr=w800-h500-k-no,"https://www.google.com/maps/place/YoYo+Kebabs/@54.177200799999994,-6.3376981,14z/data=!4m8!1m2!2m1!1sYoYo+Kebabs!3m4!1s0x4860db859ffd9127:0x9295c3671f09bda4!8m2!3d54.177200799999994!4d-6.3376981",ChIJJ5H9n4XbYEgRpL0JH2fDlZI
Wan-Ho Chinese Takeaway,wan-ho-chinese-takeaway-newry,newry,restaurants,"Commercial House, 10 Merchants Quay, Newry BT35 6AH",+44 28 3026 8281,,4.4,81,54.1781101,-6.3388088,"Chinese Takeaway, Chinese restaurant, Fast food restaurant",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H79U9odK1iGuFUsglhv-Tw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=326.36203&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Wan-Ho+Chinese+Takeaway/@54.1781101,-6.3388088,14z/data=!4m8!1m2!2m1!1sWan-Ho+Chinese+Takeaway!3m4!1s0x4860db566f4f8f51:0x525966d1a7f2df27!8m2!3d54.1781101!4d-6.3388088",ChIJUY9Pb1bbYEgRJ9_yp9FmWVI
Godfrey Mews Apartments,godfrey-mews-apartments-newry,newry,accommodation,"2b Monaghan St, Newry BT35 6AA",+44 7707 344590,http://godfreymews.com/,4.7,16,54.1765499,-6.3399699,Self-catering accommodation,,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFR-0c9fYZ7lvsmrb3hqU3UDZyVoZka-WEKw371qqhXB_2nJPPVe1Ju-y4MbNAFQnjIlVsBCJSIRidI6u5NiVBEeCyO-BdAWJy5Yb3FF5bGbwwOzjtGDMIwHDIxTZu6y0FLYYGrRz-nEafUyrwvXrWVE6KLFFwLJxNy0qT9PCBuUUdXk257jE60JQ=w800-h500-k-no,"https://www.google.com/maps/place/Godfrey+Mews+Apartments/@54.1765499,-6.3399699,14z/data=!4m8!1m2!2m1!1sGodfrey+Mews+Apartments!3m4!1s0x4860db339356e21b:0x151751d882f02946!8m2!3d54.1765499!4d-6.3399699",ChIJG-JWkzPbYEgRRinwgthRFxU
Spice of India,spice-of-india-newry,newry,restaurants,"6 Corn Mkt, Newry BT35 8BG",+44 28 3025 0700,https://www.spiceofindianewry.com/,3.9,94,54.1739087,-6.3426532,Indian restaurant,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVwO7Gs3cDovYUoIkLy1yEGIZos0BGYZsaGiPMH-e_vp7C87H4FQRvZvAHD3xbQfqfl8RF2rw9WvUD_yx33kYhtMZu9KKKZpBMVxOSewz-O9ZMM-Y_fQ9VgoYlmv2kgPaVSLfu=w800-h500-k-no,"https://www.google.com/maps/place/Spice+of+India/@54.1739087,-6.3426532,14z/data=!4m8!1m2!2m1!1sSpice+of+India!3m4!1s0x4860db5428787dab:0x127e4d51aeb2a958!8m2!3d54.1739087!4d-6.3426532",ChIJq314KFTbYEgRWKmyrlFNfhI
Lee Garden,lee-garden-newry,newry,restaurants,"2 Merchants Quay, Newry BT35 6AL",+44 28 3083 3348,,4.1,139,54.17859,-6.338182,"Chinese Takeaway, Chinese restaurant, Fast food restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo_aWcA71iSNZJzpmXg1pS40vma9H3w_YMetkcdoxD_LRb81GgzZkiDC12FlFbjwWDtVlVzMqvrFzHxOwh-D0ABcyGIZP_VY07a3AmjY1ufk49oSkEYxsc0xJ-r2kgeffEXtVqt8hpDynA=w800-h500-k-no,"https://www.google.com/maps/place/Lee+Garden/@54.17859,-6.338182,14z/data=!4m8!1m2!2m1!1sLee+Garden!3m4!1s0x4860db5641bb0dcf:0x1967ecaf5928bd30!8m2!3d54.17859!4d-6.338182",ChIJzw27QVbbYEgRML0oWa_sZxk
The Kebab House Newry,the-kebab-house-newry-newry,newry,restaurants,"13 Sugar Island, Newry BT35 6HT",+44 28 3027 7251,https://thekebabhousenewry.co.uk/,4.2,164,54.178379,-6.3373439,"Kebab Shop, Fast food restaurant, Food court, Health food restaurant, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLj-hHni4Lkrzxy6K3spQLmpgNMRQyxqenEm5FA6to-CcFz_nrhkCbaa85kXqXFtmwt2IdpkKfAo6sSZA-1QP01o8FlXlCgDcUSi6VTQAMk49JP7Gy65P7zRghv7P__e_Evgilvg=w800-h500-k-no,"https://www.google.com/maps/place/The+Kebab+House+Newry/@54.178379,-6.3373439,14z/data=!4m8!1m2!2m1!1sThe+Kebab+House+Newry!3m4!1s0x4860db6b25ecd2b7:0x281aff1429e366a3!8m2!3d54.178379!4d-6.3373439",ChIJt9LsJWvbYEgRo2bjKRT_Gig
Veritas - Newry,veritas-newry-newry,newry,things-to-do,"40 - 41 The Mall, Newry BT34 1AN",+44 28 3025 0321,https://www.facebook.com/NewryCathedralShop,4.6,34,54.17447139999999,-6.3394052,"Gift shop, Irish Goods Shop, Religious Book Shop, Religious Goods Shop",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x-8NU-N0hX0bhZYPEKnbxA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=66.52264&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Veritas+-+Newry/@54.174471399999995,-6.3394052,14z/data=!4m8!1m2!2m1!1sVeritas+-+Newry!3m4!1s0x4860db53ff00674b:0x5a60fd002582b1a!8m2!3d54.174471399999995!4d-6.3394052",ChIJS2cA_1PbYEgRGitYAtAPpgU
"PAT'S Traditional Takeaway - Burgers, Chicken, Fish and Chips Newry",pats-traditional-takeaway-burgers-chicken-fish-and-chips-newry-newry,newry,restaurants,"3 Abbey Yard, Newry BT34 2EG",+44 28 3025 2966,https://patsnewry.com/,4.5,316,54.1714675,-6.3353508,"Fish and chips takeaway, Fast food restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerjDuBuUJUo94lcF5I_5zLIWMuMme_2hWuG8jOzT1DYtWB5vTLRbgJu77QIPFmzg7737HkgGR_Qz7jBcaoOQNip5YsksN1Gy2yIbvDmkm-U3Fn3rbq-T1ymlio5wgH5JPO9Uqym=w800-h500-k-no,"https://www.google.com/maps/place/PAT%27S+Traditional+Takeaway+-+Burgers%2C+Chicken%2C+Fish+and+Chips+Newry/@54.1714675,-6.3353508,14z/data=!4m8!1m2!2m1!1sPAT%27S+Traditional+Takeaway+-+Burgers%2C+Chicken%2C+Fish+and+Chips+Newry!3m4!1s0x4860db510680781f:0xe4b1cbb280cdc780!8m2!3d54.1714675!4d-6.3353508",ChIJH3iABlHbYEgRgMfNgLLLseQ
Newry Bus Station,newry-bus-station-newry,newry,things-to-do,"The Mall, Newry BT34 1AE",+44 28 3026 3531,https://www.translink.co.uk/newry-bus-station,4.3,49,54.1753778,-6.3394265,Transportation service,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwern31I4usGIMiZRZUVcPNofdkITksb_uZAqZ-NZ3Rg8MU4UBHk-Jt9Z5pjbECrNcuLXedOLeI8rmpUxSu2mP6QRx-qCJwGiNiPbPtHNUzH2HEbWN8swsLl9S-CqtqJRSQouutuuXz0I564P=w800-h500-k-no,"https://www.google.com/maps/place/Newry+Bus+Station/@54.1753778,-6.3394265,14z/data=!4m8!1m2!2m1!1sNewry+Bus+Station!3m4!1s0x4860db0058dc9537:0x4629c164d65896f3!8m2!3d54.1753778!4d-6.3394265",ChIJN5XcWADbYEgR85ZY1mTBKUY
Nanny's Chippy & Chinese Newry,nannys-chippy-chinese-newry-newry,newry,restaurants,"12 Upper Water St, Newry BT34 1DJ",+44 28 3005 1389,https://www.just-eat.co.uk/restaurants-mayflowernew-south-norwood/menu,4.0,22,54.1766197,-6.336352199999999,"Chinese Takeaway, Cantonese restaurant, Chinese noodle restaurant, Chinese restaurant, Delivery Chinese restaurant, Fast food restaurant, Hong Kong style fast food restaurant, Meal Delivery, Takeaway, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweocP8I_QDbwnhyd3W9j8Pn93t2efV4nuREDcKK_5Lj7GZmmr9ylZrJV7Eq4OK8-kqqEgWu30zqy9uK5EYHNcAgbZ9r7mi6om7n3gLG7iu1S-2g8jES3Z8Dvmg_k61ZCgl__D6AzIf3FDEs6=w800-h500-k-no,"https://www.google.com/maps/place/Nanny%27s+Chippy+%26+Chinese+Newry/@54.176619699999996,-6.336352199999999,14z/data=!4m8!1m2!2m1!1sNanny%27s+Chippy+%26+Chinese+Newry!3m4!1s0x4860dbcc07598fa7:0x701ad9cd2a0ddc5f!8m2!3d54.176619699999996!4d-6.336352199999999",ChIJp49ZB8zbYEgRX9wNKs3ZGnA
Eddie Rocket's Newry,eddie-rockets-newry-newry,newry,restaurants,Newry BT35 8QS,+44 28 3083 2808,https://www.eddierockets.ie/,3.7,425,54.1683333,-6.3397222,"Diner, American restaurant, Fast food restaurant, Restaurant","Colourful chain diner dishing up U.S. comfort-food classics such as burgers, fries & shakes.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbHvmMw-yyw4RgiRVe2W4wJdwZbVrBojHtkVYJ8rtWeKt3718vgAyHrdaIEqJbWbGHK-pApFY-UNha0Z74IC7ZP-JIZK120d9Ar26hs1elI0FNiLBQJnv77bJCAaPFDfYzclM=w800-h500-k-no,"https://www.google.com/maps/place/Eddie+Rocket%27s+Newry/@54.1683333,-6.3397222,14z/data=!4m8!1m2!2m1!1sEddie+Rocket%27s+Newry!3m4!1s0x4860db4d917fe8b9:0x76ddb66b0d577506!8m2!3d54.1683333!4d-6.3397222",ChIJueh_kU3bYEgRBnVXDWu23XY
Spoon Street,spoon-street-newry,newry,things-to-do,"Buttercrane Shopping Centre, Buttercrane Quay, Newry BT35 8HJ",+44 7925 849083,,2.8,12,54.1719881,-6.3405887,Ice cream shop,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep4rRkt6veOw8oj7hX8At5ZrinDfupyd26jLlZeNnYmMZBvujYqoZXrRoPHN4k6_T5lKI54muuW3_v2T20C4JFZ1AZxBf6B4tX_BTXfhIbZ1qnV3RrFd_f0Tqkw-bSw7WZb_ogH=w800-h500-k-no,"https://www.google.com/maps/place/Spoon+Street/@54.1719881,-6.3405887,14z/data=!4m8!1m2!2m1!1sSpoon+Street!3m4!1s0x4860db00177c9d4f:0xd367f93f8108fc06!8m2!3d54.1719881!4d-6.3405887",ChIJT518FwDbYEgRBvwIgT_5Z9M
Crisis Cafe CIC,crisis-cafe-cic-newry,newry,things-to-do,"41 The Mall, Newry BT34 1AN",+44 7703 466075,,,0,54.1744456,-6.3394565,Mental Health Services,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x-8NU-N0hX0bhZYPEKnbxA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=76.29971&pitch=0&thumbfov=100,"https://www.google.com/maps/place/Crisis+Cafe+CIC/@54.1744456,-6.3394565,14z/data=!4m8!1m2!2m1!1sCrisis+Cafe+CIC!3m4!1s0x4860db02f21eeb3b:0xf83cf736d42668d8!8m2!3d54.1744456!4d-6.3394565",ChIJO-se8gLbYEgR2Ggm1Db3PPg
Mac's Pizza,macs-pizza-newry,newry,restaurants,"54 Mill St, Newry BT34 1AG",+44 7894 857956,https://macspizzaltd.com/,4.4,96,54.1736717,-6.339066499999999,"Cafe, Pizza restaurant, Fish & chips shop, Hamburger restaurant, Pizza Takeaway",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqAlV84l1zSCzhplnzuNuU4DW0fTdGmioiLtctf06rdYdy-GuA9KQ1BWx0bJeO-ZA3WfzZikBX25V118Aj1zq7OFLasXPTTz-KdtCjH5XlaaEsxA3qASe-BCqePQayNR_8G4USc=w800-h500-k-no,"https://www.google.com/maps/place/Mac%27s+Pizza/@54.1736717,-6.3390664999999995,14z/data=!4m8!1m2!2m1!1sMac%27s+Pizza!3m4!1s0x4860db53e7d04599:0x99018b2e1ed74cc3!8m2!3d54.1736717!4d-6.3390664999999995",ChIJmUXQ51PbYEgRw0zXHi6LAZk
Lorsha,lorsha-newry,newry,things-to-do,"7 Sugarhouse Quay, Newry BT35 6HZ",+44 7815 761499,https://www.lorshadesign.com/,4.5,13,54.1791175,-6.33664,"Gift shop, Art cafe",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoALvZmXPOCgrBx1T7M27uA61mKZdTqKT3bI_9XY6EwEwvED27BC94qZlZ-Mjd3z2vibwo8y-9CLujaUjZusp9BXqioyl3_2Y4p9fCM3QBB7rzi5QTYy7GvFiJyuwlxhwJBPEeQ1rIHH_cG=w800-h500-k-no,"https://www.google.com/maps/place/Lorsha/@54.1791175,-6.33664,14z/data=!4m8!1m2!2m1!1sLorsha!3m4!1s0x4860dca8f9ffb307:0x6399d9dbb961874a!8m2!3d54.1791175!4d-6.33664",ChIJB7P_-ajcYEgRSodhudvZmWM
Marks & Spencer,marks-spencer-newry,newry,cafes,"The Quays Shopping Centre, 250 Bridge St, Ecclesall Road, Newry BT35 8QS",+44 28 3044 2419,https://www.marksandspencer.com/stores/newry-the-quays-2157%3Fextid%3Dlocal,4.2,422,54.1686455,-6.3398663,"Cafe, Bakery, Department store, Children's Clothes Shop, Clothing Shop, Homewares Shop, Lingerie shop, Men's Clothes Shop, Supermarket, Ladies' Clothes Shop",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomhYZew1LIXSJXwbXQSKhLTtKy6aC-vVlxjO2I5-vxEq-KvM-8F31rogpTun-8h34cDcLeD0rqgTpQ3ACQLsgXU8-WOAs-6kZ_hFaENR-_758Nqfuq-G2FxzFwS7nEoFOpewur=w800-h500-k-no,"https://www.google.com/maps/place/Marks+%26+Spencer/@54.1686455,-6.3398663,14z/data=!4m8!1m2!2m1!1sMarks+%26+Spencer!3m4!1s0x4860db5268edec6f:0x14f05374b803ab51!8m2!3d54.1686455!4d-6.3398663",ChIJb-ztaFLbYEgRUasDuHRT8BQ
Newry and Mourne Museum,newry-and-mourne-museum-newry,newry,attractions,Newry BT34 2BY,+44 330 137 4992,http://www.bagenalscastle.com/,4.6,56,54.1730283,-6.3359185,"Local history museum, Tourist attraction",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFSFZE5CgZFCj27PEdookb0ZeMrlNTEIVywvXB-r4IA4AVXRtnrUTaU6jT0sKzxUDEmE-A1Xbk5GMCeSpqB6lDZZAgKPBa9vI295HmKhp8CgroKoId_GKJioHl1rOwYQorYlK-dQ=w800-h500-k-no,"https://www.google.com/maps/place/Newry+and+Mourne+Museum/@54.1730283,-6.3359185,14z/data=!4m8!1m2!2m1!1sNewry+and+Mourne+Museum!3m4!1s0x4860db5122611a53:0x60845718a3daf9e2!8m2!3d54.1730283!4d-6.3359185",ChIJUxphIlHbYEgR4vnaoxhXhGA
Bagenal's Castle,bagenals-castle-newry,newry,attractions,"Abbey Way, Newry BT34 2BY",,http://www.bagenalscastle.com/project/index.asp,4.5,64,54.1729975,-6.3357559,"Museum, Tourist attraction","Local history museum in a small, old castle featuring artifacts & a dress-up area with costumes.",https://lh3.googleusercontent.com/gps-cs-s/AHVAwera0oRQqUtAz7GlIrQKmByY_gjpGT9S4RxjJupVEdyKJhu5ZZcu97eqNpXrRNx11MuFBgYsv_48ZNKqQW-LcYx7CI3CNXrrUnLS7Js3kTCsSIMv7AH09GEwTv2B_ORR3lPxejcv9w=w800-h500-k-no,"https://www.google.com/maps/place/Bagenal%27s+Castle/@54.1729975,-6.3357559,14z/data=!4m8!1m2!2m1!1sBagenal%27s+Castle!3m4!1s0x4860db511b96e113:0xc00d21330f3196e1!8m2!3d54.1729975!4d-6.3357559",ChIJE-GWG1HbYEgR4ZYxDzMhDcA
Casino Palace,casino-palace-newry,newry,things-to-do,"8 Upper Water St, Newry BT34 1DJ",+44 28 3026 6999,,3.4,43,54.1765441,-6.3367118,Casino,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqaY8W2At1yvPcoeepRkVBAfogw8_bTluVeoBhfhqnLezDuSHLkt9OLJY9cnct8Hwho-_yc2MxjWKVeP7f2kuXW_XzgKEYHoB6qJU8ca265qTCu6YKJjNj6eRzhPPrS5RtvQsvjYQ=w800-h500-k-no,"https://www.google.com/maps/place/Casino+Palace/@54.1765441,-6.3367118,14z/data=!4m8!1m2!2m1!1sCasino+Palace!3m4!1s0x4860db56e3271013:0x1fd4c6a68d0b7394!8m2!3d54.1765441!4d-6.3367118",ChIJExAn41bbYEgRlHMLjabG1B8
The Guillemot Café,the-guillemot-caf-bangor,bangor,cafes,"2 Seacliff Rd, Bangor BT20 5EY",+44 28 9146 2037,https://www.theguillemot.com/,4.7,900,54.6651742,-5.6668524,"Cafe, Breakfast restaurant, Brunch restaurant, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1eYafeHlRZnXp45276GuOZ2VrQDBWda0srj_CudUzBUKklJ5K0eX7TPiP-TuhAm-IZ7Xz3jBylj2auMalzFe8CvsRv_ZhpHZYcVcStiU5JERW2c3hkpO80xkrLcLbEZASUh1b=w800-h500-k-no,"https://www.google.com/maps/place/The+Guillemot+Caf%C3%A9/@54.665174199999996,-5.6668524,14z/data=!4m8!1m2!2m1!1sThe+Guillemot+Caf%C3%A9!3m4!1s0x48619e173de4b2bf:0x57cb423f796c4ca3!8m2!3d54.665174199999996!4d-5.6668524",ChIJv7LkPReeYUgRo0xseT9Cy1c
Ginger + Berry,ginger-berry-bangor,bangor,cafes,"123 High St, Bangor BT20 5BD",,http://www.gingerandberry.com/,4.8,49,54.6634243,-5.6619565,Coffee shop,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqO8pIYcgQRJvNLaJv-ppMiH0WLznA44dbSdkp7gd0iq4xQagWzgoMENJ9l1kTdTLmWFdBhF01KOl3P0-6_NiI_5CoqBBdIn1RbVanUvwnTJVbNBl5ib5KWYUt-wKjImvpOtiAj=w800-h500-k-no,"https://www.google.com/maps/place/Ginger+%2B+Berry/@54.663424299999996,-5.6619565,14z/data=!4m8!1m2!2m1!1sGinger+%2B+Berry!3m4!1s0x48619f0038fb5aa7:0x95bb011c96520074!8m2!3d54.663424299999996!4d-5.6619565",ChIJp1r7OACfYUgRdABSlhwBu5U
Brambles Coffee Shop,brambles-coffee-shop-bangor,bangor,cafes,"House 2, Unit 72, Enterprise, 4 Balloo Ave, Bangor BT19 7QT",+44 28 9146 6222,https://jmap.top/brambles-coffee-shop-2,4.8,177,54.6433951,-5.6723133,"Coffee shop, Breakfast restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnZyMvWO_pSBGfle8Emq3OY3LjwRt5v2uMh4S5pmcjoyv8-_7eCMejWtlEh5znUA_AqJ8Ht6_XPyn2qpLIhMWBcIEyc7skmAAtyJ5RgGRaV8xUeVTVLorCnOfGRXEhWydWz5sp=w800-h500-k-no,"https://www.google.com/maps/place/Brambles+Coffee+Shop/@54.6433951,-5.6723133,14z/data=!4m8!1m2!2m1!1sBrambles+Coffee+Shop!3m4!1s0x4861758dbc3232eb:0xd899339dbad1b781!8m2!3d54.6433951!4d-5.6723133",ChIJ6zIyvI11YUgRgbfRup0zmdg
The Red Berry Coffeehouse & Eatery,the-red-berry-coffeehouse-eatery-bangor,bangor,cafes,"2-4 Main St, Bangor BT20 5AG",+44 28 9147 3373,http://www.redberrycoffee.com/,4.3,1145,54.6628632,-5.6681123,"Coffee shop, Breakfast restaurant, Cafe, Espresso bar, Ice cream shop, Restaurant",,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepK838C9EV_OxgJSdbJ-8e6n8tfBF6wNmVahn9qHQ-VUawCdV39XEtEFb3PCXn8QMc0BtBLfrV-gt1sct_8lCKYOPybfinDi0giscEiEscn5EoC_pz8iEsbSl-DqNVdpA_8GMJQGA=w800-h500-k-no,"https://www.google.com/maps/place/The+Red+Berry+Coffeehouse+%26+Eatery/@54.6628632,-5.6681123,14z/data=!4m8!1m2!2m1!1sThe+Red+Berry+Coffeehouse+%26+Eatery!3m4!1s0x48619e1832d25479:0x57eee11ca3a0b58c!8m2!3d54.6628632!4d-5.6681123",ChIJeVTSMhieYUgRjLWgoxzh7lc
The Bearded Goat,the-bearded-goat-bangor,bangor,cafes,"40 High St, Bangor BT20 5AZ",+44 1248 858715,https://www.facebook.com/thebeardedgoat2020,4.7,210,54.6633909,-5.6654025,Cafe,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgjRkE35mSvw3hvpocJnJIyqeerlShtOOcrBSoOJg121VPTHtRa7eFCVUEj5myY8nRiWZWMzcCRCK7SS2iUliVAhEtgO0i-fggTJ9VdB4JU9zPJ2EPB837gaJ3Uv8KOEaznFz_Nw=w800-h500-k-no,"https://www.google.com/maps/place/The+Bearded+Goat/@54.663390899999996,-5.6654025,14z/data=!4m8!1m2!2m1!1sThe+Bearded+Goat!3m4!1s0x48619ff49938e0c1:0x822716ada01168f0!8m2!3d54.663390899999996!4d-5.6654025",ChIJweA4mfSfYUgR8GgRoK0WJ4I
